Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,LastPurchase,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
T70233,,C4479,Smartphone,4.0,823.9408475503732,Credit Card,Unknown,1,1,10222.678489744758,601.3340288085152,17,2024-12-29,34.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70235,2023-05-16,C1499,Coffee Machine,666.0,693.3466526518973,PayPal ,complete,1,1,9241.008323589653,616.0672215726435,15,2024-12-10,53.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70236,,C3449,Headphones,117.0,657.17,Cash,Pending,1,1,6744.711075831886,518.823928910145,13,2020-10-10,1575.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70237,,C3449,H,301.0,521.4250840628742,creditcard,Failed,1,1,6744.711075831886,518.823928910145,13,2020-10-10,1575.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70238,,C1575,Headphones,927.0,269.5573469075946,Cash,complete,0,1,9100.882749568242,568.8051718480151,16,2024-01-14,384.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70242,2024-01-28,C2239,Headphones,954.0,894.0080568471059,pay pal,completed,1,1,6097.549619725786,609.7549619725786,10,2025-01-21,11.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70243,2020-06-29,C1329,Coffee Machine,8.0,501.8357535433446,creditcard,complete,1,1,5189.569927177886,518.9569927177886,10,2024-02-06,361.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70244,,C3999,Coffee Machine,5.0,607.9455703893955,PayPal,complete,1,1,3969.6170373045034,441.0685597005004,9,2024-10-22,102.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70245,2020-12-07,C3588,Coffee Machine,5.0,832.5278757430473,PayPal ,Failed,1,1,8634.706324527275,575.6470883018184,15,2024-05-11,266.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70246,,C1802,Headphones,955.0,732.4143158570984,PayPal,Completed,1,1,8273.59506851044,590.9710763221743,14,2023-08-20,531.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70249,,C1336,Smartphone,8.0,837.7405632445916,creditcard,Pending,1,1,7205.882255319897,514.7058753799927,14,2025-01-14,18.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70250,,C2780,Tablet,9.0,273.5057079532892,creditcard,Unknown,0,1,3412.1077554340254,568.6846259056709,6,2024-05-10,267.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70252,2022-08-31,C3810,Tablet,1.0,254.89595077305387,PayPal,Unknown,0,1,8741.45427999009,485.6363488883383,18,2023-05-20,623.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70253,2023-08-01,C2087,Laptop,1.0,796.3689619075031,PayPal,completed,1,1,9123.052973320837,506.83627629560203,18,2023-08-01,550.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70255,,C1328,Smartphone,5.0,656.6260973238211,PayPal,Failed,1,1,7064.02757386049,706.402757386049,10,2025-01-19,13.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70256,2024-08-20,C3608,Tablet,6.0,872.7979429222613,PayPal,complete,1,1,6249.592434209542,624.9592434209542,10,2024-08-20,165.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70258,,C2874,Tablet,10.0,353.28868454711966,pay pal,completed,0,1,4832.772495527536,402.73104129396137,12,2022-01-27,1101.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70259,,C1781,Coffee Machine,8.0,173.61765262987376,Cash,complete,0,1,5397.202436548098,490.65476695891806,11,2025-01-08,24.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70261,2024-11-25,C1223,Headphones,2.0,494.0026681894205,Credit Card,Unknown,0,1,8569.103683495876,504.0649225585809,17,2024-11-25,68.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70262,,C3493,Coffee Machine,707.0,55.26,PayPal ,Failed,0,1,8923.76120454632,637.4115146104514,14,2023-03-18,686.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70263,,C4749,Coffee Machine,759.0,539.48,pay pal,Pending,1,1,3712.4203909763846,464.0525488720481,8,2020-09-15,1600.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70264,,C1247,Coffee Machine,7.0,258.7779543626277,credit card,Unknown,0,1,5800.102945349159,446.1617650268584,13,2025-01-31,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70266,2021-01-21,C396,Headphones,9.0,784.3710999173402,PayPal ,Completed,1,1,4507.915494545946,450.7915494545946,10,2023-10-15,475.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70267,2024-12-31,C1706,Tablet,10.0,743.7977460934598,creditcard,complete,1,1,10847.954471894327,602.6641373274626,18,2024-12-31,32.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70268,,C2131,Smartphone,477.0,423.6339121809549,PayPal ,completed,0,1,6579.9168157438435,506.14744736491105,13,2025-01-23,9.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70270,2023-04-15,C1138,Tablet,581.0,646.7907277613392,credit card,completed,1,1,4623.426343261364,513.7140381401516,9,2023-07-09,573.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70272,,C1820,Coffee Machine,732.0,634.8346127241007,creditcard,completed,1,1,7934.264571320988,566.7331836657848,14,2023-03-26,678.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70273,2021-08-06,C190,Tabl,107.0,423.78672904147567,PayPal ,Pending,0,1,4878.564254495982,443.50584131781653,11,2024-11-29,64.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70274,,C727,Laptop,8.0,669.5549032057099,PayPal ,Unknown,1,1,7344.846609538101,612.0705507948418,12,2022-06-06,971.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70275,,C258,Headphones,888.0,696.5354445305677,Cash,Unknown,1,1,11405.720961366818,633.6511645203788,18,2023-12-16,413.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70276,,C241,Tablet,10.0,919.66,Credit Card,complete,1,1,5092.229306457982,727.4613294939974,7,2021-01-19,1474.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70278,,C077,Smartphone,627.0,503.57937818245136,creditcard,Unknown,1,1,6160.2488833677535,473.8652987205964,13,2025-01-23,9.0,8,High Value Customer,31818745.053736106,524.8744898897567
T70280,,C1368,Coffee Machine,2.0,333.949651226721,Cash,Pending,0,1,5311.167971493524,531.1167971493525,10,2021-12-04,1155.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70281,2022-02-14,C3097,Headphones,858.0,73.32489884605025,Credit Card,Completed,0,1,6775.87064357636,483.9907602554543,14,2023-10-19,471.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70286,,C4539,Tablet,5.0,465.69,Credit Card,Pending,0,1,4998.470059529831,499.84700595298307,10,2024-05-22,255.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70287,2022-07-28,C3595,Headphones,914.0,439.69485653617096,Credit Card,Completed,0,1,5589.817797970105,558.9817797970105,10,2025-01-18,14.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70288,,C2296,Coffee Machine,855.0,275.35581098403907,Credit Card,Unknown,0,1,6489.311788853362,648.9311788853362,10,2024-07-05,211.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70290,,C2543,Coffee Machine,200.0,311.74256274709563,Cash,completed,0,1,5509.856792567241,459.15473271393677,12,2024-11-02,91.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70294,,C1123,Tablet,981.0,744.9472373842825,pay pal,complete,1,1,6758.511625431479,614.4101477664981,11,2022-02-19,1078.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70295,,C1123,Coffee Machine,5.0,407.1007008805213,Cash,Unknown,0,1,6758.511625431479,614.4101477664981,11,2022-02-19,1078.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70296,,C1077,Headphones,530.0,296.0054564364184,Credit Card,completed,0,1,11469.18169159181,521.3264405269005,22,2024-09-13,141.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70298,,C2336,Headphones,8.0,666.4837839872642,Credit Card,Failed,1,1,9001.51115404723,529.5006561204253,17,2022-08-07,909.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70299,,C843,Headphones,6.0,966.830513795058,credit card,Unknown,1,1,7717.470481878785,593.6515755291373,13,2024-07-21,195.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70302,2020-02-09,C2188,Laptop,5.0,209.6113080957582,Credit Card,complete,0,1,11017.060246535133,612.0589025852852,18,2024-12-21,42.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70303,2024-04-22,C224,Coffee Machine,3.0,334.79882569200777,pay pal,Completed,0,1,8566.293513039078,571.0862342026052,15,2025-01-17,15.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70305,,C1175,Laptop,10.0,511.6556466328268,PayPal,Pending,1,1,6411.652677660682,534.3043898050568,12,2024-04-26,281.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70306,,C4481,Headphones,10.0,555.1815477880587,creditcard,Failed,1,1,10045.25991740156,558.0699954111977,18,2020-01-11,1848.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70309,2023-06-06,C2244,Coffee Machine,3.0,796.5473231950433,pay pal,completed,1,1,5940.57265929871,495.04772160822586,12,2023-06-06,606.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70312,2020-12-08,C1393,Coffee Machine,1.0,855.8651872023149,PayPal ,complete,1,1,3988.0818586881273,664.6803097813546,6,2020-12-08,1516.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70313,,C669,Laptop,2.0,88.43939193981258,Cash,completed,0,1,5320.544361113328,380.03888293666625,14,2024-12-07,56.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70314,,C1786,Tablet,585.0,356.6794953244002,PayPal,Unknown,0,1,5705.611315612458,570.5611315612458,10,2024-10-03,121.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70315,,C1313,Laptop,7.0,336.9608109650633,Cash,complete,0,1,7810.794561085045,520.7196374056697,15,2025-01-22,10.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70320,,C901,Laptop,347.0,567.7676849263523,pay pal,completed,1,1,11205.022455303057,659.1189679590034,17,2024-09-02,152.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70321,2021-02-11,C1278,Laptop,4.0,767.1769508574309,pay pal,completed,1,1,7887.8142600491865,525.8542840032791,15,2024-11-15,78.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70324,,C723,Lap,3.0,935.1608841758608,credit card,Completed,1,1,8936.288999658698,595.7525999772465,15,2024-01-14,384.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70325,2024-06-05,C3108,Table,7.0,83.97668511214886,PayPal ,Failed,0,1,11271.702106354362,626.2056725752423,18,2024-06-05,241.0,8,High Value Customer,31818745.053736106,524.8744898897567
T70327,2021-12-08,C3830,Smartphone,4.0,286.69895593963844,Cash,Completed,0,1,8883.283011668338,522.5460595099022,17,2022-01-08,1120.0,8,High Value Customer,31818745.053736106,524.8744898897567
T70328,2020-03-08,C3038,Laptop,3.0,492.0705471472505,creditcard,Failed,0,1,8810.38738240677,587.359158827118,15,2023-01-30,733.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70329,,C106,Headph,4.0,350.8751104116941,pay pal,completed,0,1,2871.309439417304,410.18706277390055,7,2020-07-20,1657.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70331,,C3213,Table,605.0,684.240192674805,pay pal,complete,1,1,12233.728921274711,531.9012574467266,23,2023-08-14,537.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70332,2023-10-25,C1673,Smartphone,6.0,479.53,PayPal,completed,0,1,8362.621540689808,557.5081027126539,15,2023-11-11,448.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70333,2023-01-09,C2339,Headphones,2.0,571.5243613747771,creditcard,Failed,1,1,6312.85739026534,485.60441463579537,13,2024-09-17,137.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70334,,C4644,Coffee Machine,4.0,310.3627810096464,credit card,complete,0,1,4502.216732907629,500.24630365640326,9,2023-03-06,698.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70336,2020-01-27,C753,Laptop,6.0,330.56,Credit Card,complete,0,1,12389.232321567417,495.56929286269667,25,2023-05-23,620.0,8,High Value Customer,31818745.053736106,524.8744898897567
T70338,2023-08-21,C1756,Tablet,1.0,684.7438729754358,PayPal,completed,1,1,6715.798659462397,746.1998510513774,9,2024-04-23,284.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70339,,C4185,Smartphone,5.0,101.96,pay pal,completed,0,1,6518.64300016547,592.6039091059519,11,2024-03-25,313.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70341,,C3922,Headphones,342.0,775.0637881435885,PayPal ,completed,1,1,7958.613233666875,568.4723738333482,14,2025-01-25,7.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70342,2021-08-23,C359,Headphones,7.0,540.2880592912804,Cash,Pending,1,1,7894.716440852543,607.2858800655803,13,2024-08-12,173.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70345,2022-02-13,C3558,Laptop,897.0,137.65548607394862,PayPal,complete,0,1,6331.67599554783,487.0519996575254,13,2022-11-08,816.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70347,2020-04-23,C730,Tablet,408.0,472.6951927107342,Cash,Pending,0,1,7638.828851208551,545.6306322291822,14,2022-04-06,1032.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70350,2020-05-21,C2084,Coffee Machine,5.0,679.2164418755971,pay pal,Failed,1,1,3640.2283269874574,606.7047211645762,6,2023-11-08,451.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70351,,C4636,Headphones,816.0,582.5217307629932,Cash,Failed,1,1,9759.658642954713,609.9786651846696,16,2024-07-05,211.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70352,,C3525,Laptop,3.0,377.65,credit card,Failed,0,1,9407.71245256268,447.98630726488955,21,2023-09-20,500.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70358,2023-03-19,C4960,Coffee Machine,3.0,696.3405604518616,pay pal,Unknown,1,1,4952.209051249855,550.2454501388728,9,2025-01-29,3.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70360,,C1771,Smartphone,422.0,279.21624569283864,Credit Card,Unknown,0,1,6097.787611080452,554.344328280041,11,2023-10-10,480.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70361,2020-12-08,C3447,Laptop,717.0,415.1907195132244,pay pal,completed,0,1,6939.2559916997725,385.5142217610985,18,2024-10-13,111.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70363,2021-01-07,C4200,Headphones,6.0,349.6,PayPal,Completed,0,1,10673.498381623367,592.9721323124093,18,2024-05-30,247.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70364,,C3772,Tablet,918.0,682.0707721508827,pay pal,Failed,1,1,5848.08856019136,584.808856019136,10,2024-11-23,70.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70365,,C1599,Coffee Machine,816.0,68.71041680418125,credit card,complete,0,1,5941.667234970812,495.1389362475677,12,2023-10-29,461.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70366,,C4116,Laptop,871.0,341.4961211653386,creditcard,Failed,0,1,10692.689659959844,509.1756980933259,21,2024-10-23,101.0,8,High Value Customer,31818745.053736106,524.8744898897567
T70367,,C217,Laptop,5.0,791.9882905637078,Cash,Pending,1,1,11520.598172196098,640.0332317886721,18,2025-01-13,19.0,10,High Value Customer,31818745.053736106,524.8744898897567
T70368,,C3536,Smartphone,9.0,727.2375048554717,Cash,Failed,1,1,7550.430398992408,471.9018999370255,16,2023-01-27,736.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70369,,C3859,Smartphone,5.0,934.2209838918358,PayPal,Failed,1,1,8637.174769048179,575.8116512698786,15,2023-10-28,462.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70371,,C407,Laptop,3.0,501.1150446617039,pay pal,complete,1,1,10065.468385379092,529.7614939673207,19,2024-08-08,177.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70372,,C2848,Coffee Machine,3.0,656.0253725212626,Credit Card,completed,1,1,5021.725458790765,557.969495421196,9,2022-10-24,831.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70374,,C3360,Coffee ,1.0,636.9302200176794,PayPal,Unknown,1,1,5704.727742614483,633.8586380682759,9,2024-04-17,290.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70375,,C3360,Coffee Machin,786.0,522.0029679465151,pay pal,completed,1,1,5704.727742614483,633.8586380682759,9,2024-04-17,290.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70377,,C1173,Smartphone,7.0,71.11670176865054,credit card,Completed,0,1,7541.378547332062,471.3361592082539,16,2024-12-19,44.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70378,2023-11-01,C4365,Smartphone,4.0,139.8710179726877,PayPal ,Completed,0,1,3835.272693576345,479.4090866970431,8,2023-12-17,412.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70379,2020-09-30,C1090,Smartphone,8.0,497.1,Cash,Pending,0,1,6002.29518531418,500.19126544284836,12,2023-01-02,761.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70380,,C1387,Headpho,8.0,217.78124941550448,pay pal,completed,0,1,6532.632259465595,466.6165899618282,14,2024-07-19,197.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70381,,C529,Coffee Machine,257.0,319.31841545748443,Cash,completed,0,1,3349.304317000898,372.1449241112109,9,2021-01-21,1472.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70383,,C715,Laptop,9.0,734.06614773554,creditcard,Completed,1,1,5766.779582956727,443.59842945820975,13,2024-03-31,307.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70385,2024-10-02,C3597,Smartphone,5.0,869.2225622754252,pay pal,Unknown,1,1,5801.263300813108,580.1263300813108,10,2024-10-02,122.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70388,,C4319,Smartphone,442.0,247.33036018469056,credit card,Failed,0,1,3543.409013797967,506.20128768542384,7,2021-03-14,1420.0,3,High Value Customer,31818745.053736106,524.8744898897567
T70389,,C3336,Laptop,1.0,560.2708639575685,PayPal,Unknown,1,1,5163.249042045424,397.1730032342634,13,2024-03-16,322.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70390,,C2621,Laptop,3.0,672.5044527176378,PayPal ,completed,1,1,6518.267827839384,501.40521752610647,13,2022-02-11,1086.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70391,,C3810,Smartphone,9.0,868.7925210286807,Cash,complete,1,1,8741.45427999009,485.6363488883383,18,2023-05-20,623.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70394,,C1034,Smartphone,2.0,202.05421613017933,Cash,Pending,0,1,4721.6680358766025,393.47233632305023,12,2022-11-14,810.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70395,2022-12-29,C2838,Headphones,9.0,924.07,Cash,Pending,1,1,8402.017236113461,600.1440882938186,14,2024-08-20,165.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70396,2020-03-07,C647,Coffee Machine,969.0,687.4522459293297,Cash,Pending,1,1,4525.709946394224,646.529992342032,7,2021-12-14,1145.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70397,,C2467,Tablet,3.0,452.57521046719626,Credit Card,Unknown,0,1,7311.775611140902,487.45170740939346,15,2024-06-04,242.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70398,,C235,Laptop,8.0,104.39991551967466,credit card,Completed,0,1,8871.67461944881,466.93024312888474,19,2024-08-02,183.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70399,,C4149,Headphones,5.0,122.12645204044668,pay pal,Pending,0,1,4303.019973330648,537.877496666331,8,2020-01-27,1832.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70401,,C1262,Headphones,5.0,93.90808670347349,pay pal,Pending,0,1,5956.946081404791,425.49614867177075,14,2024-09-23,131.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70402,2022-09-25,C3894,Cof,419.0,850.8639291193238,credit card,Completed,1,1,5558.130436876616,505.2845851706015,11,2025-01-20,12.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70403,2023-10-27,C3894,Tablet,7.0,76.50323930023079,PayPal ,complete,0,1,5558.130436876616,505.2845851706015,11,2025-01-20,12.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70404,,C1672,Smartphone,6.0,408.4982744539356,pay pal,Failed,0,1,6722.050887486591,560.1709072905493,12,2024-12-04,59.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70405,,C2055,Headphones,9.0,931.536301799953,creditcard,complete,1,1,6376.787537260974,531.3989614384145,12,2024-05-31,246.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70406,,C3921,Coffee Machi,635.0,785.1787920520451,PayPal,completed,1,1,6642.28649370402,442.819099580268,15,2024-09-25,129.0,9,High Value Customer,31818745.053736106,524.8744898897567
T70407,2020-08-28,C3800,Coffee Machine,7.0,357.25,creditcard,complete,0,1,6834.591066014498,621.3264605467725,11,2025-01-06,26.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70410,,C757,Coffee Machine,643.0,293.31692000040835,PayPal,complete,0,1,3433.1669855288837,490.45242650412627,7,,,5,High Value Customer,31818745.053736106,524.8744898897567
T70412,2022-07-21,C3998,Tablet,1.0,706.3801711089855,creditcard,Pending,1,1,8335.317588768372,641.1782760591055,13,2024-08-09,176.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70414,2023-04-01,C4879,Coffee Machine,9.0,180.23609738314985,pay pal,Pending,0,1,4484.7244450428025,407.7022222766184,11,2024-11-12,81.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70415,2023-04-01,C028,Smartphone,402.0,529.3995775846465,PayPal,complete,1,1,6364.796703028515,530.3997252523762,12,2023-08-13,538.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70416,,C1085,Smartphone,1.0,555.5073856403354,PayPal,completed,1,1,5377.800216472994,413.6769397286919,13,2023-07-29,553.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70417,,C477,Headphones,8.0,640.137773867352,PayPal,completed,1,1,11921.95412222337,627.4712695907036,19,2023-01-03,760.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70418,,C4577,Tablet,6.0,181.20134699277068,Credit Card,Completed,0,1,5958.5287567234045,541.6844324294004,11,2024-05-13,264.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70420,,C030,Headphones,4.0,712.2003346880214,pay pal,Completed,1,1,5568.6203985580705,397.758599897005,14,2023-08-03,548.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70421,2021-04-15,C1732,Smartphone,409.0,820.2163602586651,creditcard,Unknown,1,1,10859.737454614215,493.62442975519156,22,2024-04-17,290.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70424,,C4632,Smartphone,3.0,986.9750628704206,Credit Card,Pending,1,1,7843.314260101325,560.2367328643803,14,2024-12-23,40.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70426,,C2361,Headphones,900.0,220.6365697873284,PayPal ,Completed,0,1,7965.066033793178,568.9332881280841,14,2024-11-07,86.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70428,,C1507,Laptop,885.0,804.8252372682009,credit card,completed,1,1,6083.991050147304,506.999254178942,12,2024-06-05,241.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70429,,C4468,Tablet,963.0,116.50424741245286,creditcard,Completed,0,1,5738.054144096872,521.6412858269883,11,2025-01-09,23.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70430,,C4468,Tablet,894.0,834.0670932682092,PayPal ,Failed,1,1,5738.054144096872,521.6412858269883,11,2025-01-09,23.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70431,,C338,Laptop,371.0,569.2680461338364,Cash,complete,1,1,10312.945590659954,644.5590994162471,16,2022-03-09,1060.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70434,2024-09-08,C4833,Laptop,1.0,857.16593079051,Credit Card,Failed,1,1,6493.018764753948,721.4465294171054,9,2024-09-08,146.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70435,2024-01-01,C3884,Headphones,8.0,682.063691612164,Credit Card,complete,1,1,5646.741463364121,513.3401330331019,11,2024-01-01,397.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70436,2023-03-29,C2308,Headphones,607.0,613.5914651111826,Cash,Pending,1,1,6712.7078561804965,610.2461687436816,11,2024-12-22,41.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70437,2021-04-03,C1080,Laptop,920.0,748.1157952686158,pay pal,completed,1,1,8140.882536847094,508.8051585529434,16,2024-12-22,41.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70438,,C687,Headphones,4.0,440.1984036559951,Cash,Pending,0,1,5115.741517411852,511.57415174118523,10,2024-09-24,130.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70440,,C3750,Tablet,9.0,500.0395222383978,PayPal ,Unknown,1,1,8733.895461778491,545.8684663611557,16,2024-11-16,77.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70442,,C2460,L,1.0,805.6301846769998,PayPal,Unknown,1,1,6944.496236353404,578.708019696117,12,2024-04-25,282.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70443,,C4238,Coffee Machine,9.0,432.9945964551784,credit card,completed,0,1,4765.338032573614,397.11150271446786,12,2024-05-05,272.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70446,2020-07-23,C3557,Laptop,209.0,391.6499245255313,PayPal ,Pending,0,1,7289.034761094802,520.6453400782001,14,2022-11-25,799.0,7,High Value Customer,31818745.053736106,524.8744898897567
T70447,,C3126,Headphones,5.0,959.8237087186068,Credit Card,Failed,1,1,6455.4219708525225,461.10156934660876,14,2025-01-07,25.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70449,2020-09-29,C1985,Headphones,613.0,816.1103485806879,Cash,Failed,1,1,4866.460108120206,540.717789791134,9,2023-08-06,545.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70451,,C814,Coffee Mach,846.0,267.34866657467984,credit card,Failed,0,1,5553.023412897926,462.7519510748272,12,2025-01-28,4.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70452,,C075,Laptop,4.0,884.5723625548045,PayPal,complete,1,1,6271.074944251911,447.9339245894222,14,2021-11-21,1168.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70454,,C2004,Laptop,684.0,338.1898310994035,credit card,Unknown,0,1,4989.0016974213995,453.54560885649084,11,2024-08-01,184.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70456,,C4855,Headphones,10.0,524.5415690341026,Credit Card,Failed,1,1,6445.045673948837,495.7727441499106,13,2023-12-16,413.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70458,,C636,Headphones,9.0,453.9624538140547,PayPal,Completed,0,1,8801.654109850871,488.98078388060395,18,2024-10-15,109.0,6,High Value Customer,31818745.053736106,524.8744898897567
T70462,,C3168,Tablet,2.0,785.8370935801635,Credit Card,Completed,1,1,6921.614832741171,629.2377120673792,11,2023-09-19,501.0,5,High Value Customer,31818745.053736106,524.8744898897567
T70463,2022-02-27,C2873,Coffee Machine,5.0,142.79590425206862,pay pal,Completed,0,1,2501.7532514279947,357.3933216325707,7,2024-05-11,266.0,4,High Value Customer,31818745.053736106,524.8744898897567
T70467,,C4286,Tablet,723.0,204.18218042963883,PayPal,completed,0,1,7630.578649343925,545.0413320959946,14,2024-04-09,298.0,8,High Value Customer,31818745.053736106,524.8744898897567
