Customer_ID,Transaction_ID,High Value Transaction,Repeating Customer,Customer Total Spend,Average Order Value,Purchase Frequency,Purchase Recency,Category Diversity,High/Low Value Customers,Most Revenue Segment,Repeating Behavior Pattern
C3239,T88671,1,1,8286.797660986902,637.4459739220694,13,71.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1288,T88672,0,1,8594.660776627285,572.9773851084857,15,130.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3061,T88674,0,1,8566.772161204619,611.9122972289014,14,166.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3061,T88675,0,1,8566.772161204619,611.9122972289014,14,166.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1717,T88676,0,1,8277.640871643429,636.741605511033,13,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4981,T88677,0,1,5402.223496285759,675.2779370357199,8,86.0,4,High Value Customer,31818745.053736106,524.8744898897567
C894,T88678,0,1,8821.455467935992,518.9091451727054,17,67.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2760,T88680,1,1,8440.673893846426,602.9052781318876,14,928.0,6,High Value Customer,31818745.053736106,524.8744898897567
C277,T88681,1,1,9788.995020264512,515.210264224448,19,354.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2451,T88682,1,1,11648.552822456564,582.4276411228282,20,454.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1838,T88683,0,1,5716.502714358828,439.73097802760213,13,707.0,5,High Value Customer,31818745.053736106,524.8744898897567
C428,T88684,1,1,9002.583047512286,643.0416462508775,14,14.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4678,T88685,1,1,5766.19266201121,480.5160551676008,12,392.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1090,T88686,0,1,6002.29518531418,500.19126544284836,12,761.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1934,T88691,0,1,5858.230206508057,532.5663824098233,11,239.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3300,T88692,1,1,7340.358424844811,489.35722832298745,15,529.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2562,T88695,0,1,9138.698177153236,609.246545143549,15,53.0,5,High Value Customer,31818745.053736106,524.8744898897567
C444,T88698,0,1,8919.47508811008,594.6316725406721,15,436.0,8,High Value Customer,31818745.053736106,524.8744898897567
C714,T88700,1,1,5638.871160857013,563.8871160857013,10,17.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3538,T88704,0,1,9943.652555653582,523.3501345080832,19,174.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2433,T88705,1,1,10870.171096112079,639.4218291830634,17,,7,High Value Customer,31818745.053736106,524.8744898897567
C2274,T88708,0,1,7628.419396994492,508.5612931329661,15,810.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1141,T88710,0,1,8042.881242433821,536.1920828289215,15,134.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3760,T88711,0,1,3772.3095819871287,471.5386977483911,8,148.0,5,High Value Customer,31818745.053736106,524.8744898897567
C167,T88712,1,1,9715.02720798234,607.1892004988963,16,405.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3298,T88717,0,1,8650.911098087905,665.4546998529157,13,486.0,5,High Value Customer,31818745.053736106,524.8744898897567
C097,T88718,1,1,3670.7693912237582,458.8461739029698,8,88.0,4,High Value Customer,31818745.053736106,524.8744898897567
C023,T88723,1,1,6141.153778243777,614.1153778243777,10,1346.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1615,T88727,1,1,5237.866199370867,581.9851332634297,9,285.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4005,T88728,0,1,5173.434152737132,397.9564732874717,13,353.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3919,T88729,1,1,5689.488405077755,474.12403375647955,12,195.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4998,T88730,0,1,3712.468121730847,618.7446869551412,6,1101.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2206,T88732,0,1,6675.357271694611,417.2098294809132,16,179.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3666,T88735,0,1,8270.978872389082,590.7842051706486,14,144.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2593,T88736,1,1,6556.001149946508,409.75007187165676,16,517.0,6,High Value Customer,31818745.053736106,524.8744898897567
C230,T88738,1,1,7136.208591655536,594.684049304628,12,75.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4229,T88740,1,1,5994.104954805265,499.5087462337721,12,818.0,6,High Value Customer,31818745.053736106,524.8744898897567
C571,T88742,1,1,7515.576991922788,536.8269279944849,14,461.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3041,T88743,1,1,9249.779943865396,513.8766635480775,18,683.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3041,T88744,1,1,9249.779943865396,513.8766635480775,18,683.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4757,T88745,1,1,6862.903745945256,623.9003405404778,11,393.0,6,High Value Customer,31818745.053736106,524.8744898897567
C325,T88749,0,1,8723.954764174588,671.0734433980452,13,204.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1634,T88754,1,1,7512.0705958746275,441.88650563968395,17,214.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3367,T88755,1,1,7384.651986554667,615.3876655462223,12,14.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3648,T88757,1,1,10845.502521135819,602.5279178408788,18,159.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1023,T88760,1,1,4374.22012083084,364.51834340257,12,969.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1247,T88761,0,1,5800.102945349159,446.1617650268584,13,1.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2600,T88764,0,1,5071.076228815369,507.10762288153694,10,48.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4003,T88767,1,1,5072.577872243787,507.2577872243787,10,867.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2382,T88768,0,1,4886.251553259428,488.6251553259428,10,34.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2834,T88769,1,1,12089.281560271158,604.4640780135579,20,187.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4871,T88770,1,1,4405.555133901914,550.6943917377392,8,1292.0,4,High Value Customer,31818745.053736106,524.8744898897567
C692,T88772,0,1,4696.248545032155,521.8053938924617,9,242.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1642,T88774,1,1,4536.535158324615,453.6535158324615,10,355.0,5,High Value Customer,31818745.053736106,524.8744898897567
C563,T88777,1,1,10309.745554422221,644.3590971513888,16,41.0,8,High Value Customer,31818745.053736106,524.8744898897567
C2314,T88778,0,1,4079.5974196109432,453.2886021789937,9,1136.0,3,High Value Customer,31818745.053736106,524.8744898897567
C2374,T88779,1,1,5341.5265826261375,534.1526582626137,10,110.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1499,T88781,1,1,9241.008323589653,616.0672215726435,15,53.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2556,T88782,1,1,8037.92631287114,502.37039455444625,16,849.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3048,T88783,0,1,8505.58921953969,567.039281302646,15,8.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2723,T88785,1,1,5088.78339918971,565.4203776877455,9,17.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3076,T88786,1,1,4955.102758093518,495.5102758093518,10,894.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4887,T88787,1,1,6705.921941603931,558.8268284669942,12,292.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3358,T88788,0,1,5111.101376200555,464.6455796545959,11,398.0,4,High Value Customer,31818745.053736106,524.8744898897567
C955,T88790,1,1,4628.20508161633,462.82050816163303,10,108.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1699,T88792,1,1,7851.754139390818,523.4502759593878,15,199.0,6,High Value Customer,31818745.053736106,524.8744898897567
C511,T88793,0,1,5581.31890730574,507.39262793688545,11,709.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4472,T88794,0,1,4384.43734789682,487.1597053218689,9,691.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4605,T88795,1,1,5089.54509788914,565.5050108765712,9,420.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4191,T88796,0,1,9346.962666396346,623.1308444264231,15,137.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4750,T88797,1,1,6726.976026351975,480.49828759656964,14,222.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1988,T88798,1,1,7612.798738627588,447.8116905075052,17,170.0,4,High Value Customer,31818745.053736106,524.8744898897567
C310,T88799,1,1,10708.442751801636,509.9258453238875,21,114.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3532,T88800,0,1,5452.878902417629,454.40657520146914,12,239.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4558,T88802,1,1,4606.3200174445965,575.7900021805746,8,399.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4316,T88803,1,1,5517.925177403886,551.7925177403886,10,64.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1087,T88804,0,1,6513.524227271028,465.25173051935917,14,57.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3280,T88805,0,1,6670.769909088486,513.1361468529605,13,385.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1860,T88806,1,1,6645.815489985623,443.0543659990415,15,559.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4569,T88807,0,1,7792.035932948696,556.5739952106212,14,651.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2927,T88808,1,1,3530.2605570465153,441.2825696308144,8,80.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2224,T88809,1,1,8332.450186427659,490.14412861339173,17,768.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1340,T88810,0,1,4476.552549341296,406.95932266739055,11,50.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4187,T88811,1,1,5815.163212470653,581.5163212470653,10,24.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4753,T88813,1,1,7150.627094695797,510.7590781925569,14,172.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2663,T88814,1,1,6474.955655216135,588.6323322923758,11,730.0,5,High Value Customer,31818745.053736106,524.8744898897567
C566,T88815,1,1,2193.723410882515,548.4308527206288,4,287.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3009,T88817,0,1,7473.440003267778,498.22933355118516,15,462.0,6,High Value Customer,31818745.053736106,524.8744898897567
C939,T88818,1,1,11705.261282930001,557.3933944252382,21,144.0,8,High Value Customer,31818745.053736106,524.8744898897567
C1759,T88820,1,1,8133.963607947061,542.264240529804,15,391.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3275,T88821,1,1,11494.097763571344,638.5609868650747,18,602.0,9,High Value Customer,31818745.053736106,524.8744898897567
C3907,T88822,0,1,8771.490019509847,548.2181262193654,16,125.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2973,T88823,0,1,4857.373256646795,539.7081396274217,9,702.0,5,High Value Customer,31818745.053736106,524.8744898897567
C910,T88826,0,1,7068.868747523495,543.7591344248842,13,493.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4024,T88827,1,1,13530.589240053463,644.3137733358792,21,61.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3263,T88829,0,1,8331.185665840363,640.8604358338741,13,422.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4526,T88830,0,1,4709.116928725312,523.2352143028124,9,952.0,2,High Value Customer,31818745.053736106,524.8744898897567
C256,T88831,0,1,6029.166979350957,548.1060890319052,11,452.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2083,T88832,1,1,9903.164549624113,618.947784351507,16,40.0,7,High Value Customer,31818745.053736106,524.8744898897567
C405,T88834,1,1,7834.84404034215,559.6317171672964,14,219.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3556,T88835,0,1,5901.427298167912,453.95594601291634,13,60.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1226,T88836,1,1,8162.484928348073,627.8834560267749,13,30.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3006,T88837,1,1,8572.33877767521,535.7711736047006,16,831.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1492,T88839,0,1,8642.688378634835,454.8783357176229,19,28.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1851,T88840,0,1,4174.210299641627,463.80114440462523,9,41.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1851,T88841,0,1,4174.210299641627,463.80114440462523,9,41.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4736,T88844,0,1,7630.547777050248,423.91932094723603,18,320.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1809,T88846,1,1,5068.218016603563,506.8218016603563,10,362.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1049,T88847,1,1,4672.189304120779,584.0236630150973,8,561.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3053,T88848,0,1,10053.064425363213,591.3567309037184,17,688.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1417,T88849,1,1,5690.858585619689,474.2382154683074,12,583.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3192,T88850,1,1,7686.240910155286,549.0172078682347,14,277.0,5,High Value Customer,31818745.053736106,524.8744898897567
C101,T88852,0,1,6915.810059078633,628.7100053707848,11,810.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2817,T88854,1,1,6180.878951935169,412.05859679567794,15,543.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2732,T88856,1,1,10152.57056152091,676.8380374347273,15,28.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1868,T88857,1,1,13262.523343684024,631.5487306516202,21,222.0,5,High Value Customer,31818745.053736106,524.8744898897567
C111,T88858,0,1,2800.927558162938,400.13250830899113,7,407.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2663,T88859,1,1,6474.955655216135,588.6323322923758,11,730.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2196,T88860,1,1,9169.428428896743,573.0892768060464,16,184.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1468,T88861,0,1,9212.110402868384,575.756900179274,16,42.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3868,T88862,0,1,9025.032912135153,644.6452080096539,14,120.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3055,T88864,0,1,5705.410302465386,570.5410302465386,10,171.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3055,T88865,1,1,5705.410302465386,570.5410302465386,10,171.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4879,T88866,0,1,4484.7244450428025,407.7022222766184,11,81.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1983,T88868,0,1,4127.562532854825,412.7562532854825,10,440.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1205,T88870,0,1,6695.742706278934,515.0571312522256,13,1207.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2728,T88871,1,1,6727.811551644528,560.650962637044,12,738.0,4,High Value Customer,31818745.053736106,524.8744898897567
C202,T88872,1,1,5546.437655860969,396.17411827578354,14,264.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4384,T88873,0,1,8169.305216332231,544.620347755482,15,199.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2695,T88878,0,1,7453.040204716422,532.3600146226015,14,107.0,5,High Value Customer,31818745.053736106,524.8744898897567
C035,T88879,1,1,6268.104684140123,569.827698558193,11,271.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3262,T88882,1,1,4702.978880243399,522.5532089159332,9,387.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1267,T88883,0,1,6182.548596691669,515.2123830576392,12,79.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1047,T88884,1,1,4842.490936254095,372.4993027887765,13,604.0,4,High Value Customer,31818745.053736106,524.8744898897567
C272,T88885,1,1,10479.62282407727,523.9811412038636,20,834.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1727,T88886,0,1,9457.441538770794,525.4134188205996,18,88.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2556,T88887,1,1,8037.92631287114,502.37039455444625,16,849.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1917,T88889,0,1,7954.950140295891,467.93824354681715,17,204.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1055,T88890,0,1,11868.322287428651,539.4691948831205,22,261.0,8,High Value Customer,31818745.053736106,524.8744898897567
C013,T88892,1,1,3041.8820536395606,608.3764107279121,5,,4,High Value Customer,31818745.053736106,524.8744898897567
C3619,T88893,0,1,11929.622748300455,596.4811374150228,20,265.0,8,High Value Customer,31818745.053736106,524.8744898897567
C4824,T88894,1,1,5650.111856077105,403.57941829122177,14,98.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1986,T88895,1,1,6750.930811373315,519.3023701056396,13,224.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1460,T88897,0,1,4794.302248748449,399.52518739570405,12,26.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1852,T88898,0,1,9817.896140046822,613.6185087529263,16,981.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1037,T88900,1,1,4253.166080577879,531.6457600722349,8,1813.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4958,T88901,1,1,6478.599954559879,539.8833295466566,12,172.0,4,High Value Customer,31818745.053736106,524.8744898897567
C669,T88903,0,1,5320.544361113328,380.03888293666625,14,56.0,4,High Value Customer,31818745.053736106,524.8744898897567
C3310,T88906,0,1,5318.079245413088,379.862803243792,14,136.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2818,T88907,0,1,1286.478507641987,321.6196269104968,4,,4,High Value Customer,31818745.053736106,524.8744898897567
C4367,T88910,0,1,7179.598656597786,552.2768197382912,13,461.0,8,High Value Customer,31818745.053736106,524.8744898897567
C3856,T88911,0,1,5180.7051699901485,470.9731972718317,11,262.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2409,T88917,0,1,7924.271524520085,466.13361908941675,17,1229.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2992,T88918,0,1,7333.66922089792,458.35432630612,16,14.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1194,T88921,0,1,10462.167672173298,581.231537342961,18,584.0,6,High Value Customer,31818745.053736106,524.8744898897567
C1597,T88923,0,1,8773.146463229454,548.3216539518409,16,47.0,7,High Value Customer,31818745.053736106,524.8744898897567
C458,T88924,1,1,3774.0197277756647,377.40197277756647,10,784.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3952,T88926,1,1,8882.056075545748,592.1370717030499,15,99.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4262,T88929,0,1,7412.811010371738,463.30068814823363,16,121.0,4,High Value Customer,31818745.053736106,524.8744898897567
C330,T88934,1,1,6767.88396050395,422.9927475314969,16,401.0,7,High Value Customer,31818745.053736106,524.8744898897567
C242,T88936,1,1,10637.545436807608,559.8708124635583,19,157.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3258,T88937,0,1,7054.315415508952,542.6396473468425,13,349.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2381,T88939,1,1,8345.282621575047,521.5801638484404,16,10.0,7,High Value Customer,31818745.053736106,524.8744898897567
C367,T88941,1,1,12026.991909343518,572.7139004449294,21,138.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2795,T88942,0,1,7030.995308080548,468.7330205387032,15,28.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4069,T88943,1,1,3895.723985957735,556.5319979939621,7,102.0,4,High Value Customer,31818745.053736106,524.8744898897567
C2551,T88945,0,1,7673.088694172155,639.4240578476796,12,746.0,9,High Value Customer,31818745.053736106,524.8744898897567
C4815,T88946,0,1,7151.004881475989,476.73365876506597,15,45.0,6,High Value Customer,31818745.053736106,524.8744898897567
C001,T88947,0,1,6606.163322604834,440.4108881736556,15,83.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2000,T88949,0,1,6182.1343539263025,515.1778628271919,12,957.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2543,T88950,0,1,5509.856792567241,459.15473271393677,12,91.0,5,High Value Customer,31818745.053736106,524.8744898897567
C220,T88951,1,1,4734.76764096097,526.0852934401078,9,247.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1809,T88954,1,1,5068.218016603563,506.8218016603563,10,362.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4413,T88956,1,1,6938.3157887505895,533.7165991346608,13,677.0,4,High Value Customer,31818745.053736106,524.8744898897567
C4328,T88957,1,1,10097.492502293453,560.9718056829696,18,382.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1339,T88960,1,1,4805.241114549867,600.6551393187334,8,2.0,4,High Value Customer,31818745.053736106,524.8744898897567
C482,T88962,0,1,7465.011292323319,497.6674194882213,15,548.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4272,T88964,0,1,3194.466254641929,532.4110424403215,6,326.0,4,High Value Customer,31818745.053736106,524.8744898897567
C1422,T88965,1,1,9889.6964346287,618.1060271642938,16,848.0,6,High Value Customer,31818745.053736106,524.8744898897567
C344,T88966,0,1,8701.639142982369,580.1092761988245,15,920.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4124,T88969,0,1,6124.607172182092,612.4607172182092,10,33.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3002,T88970,1,1,7215.267958375471,424.427526963263,17,53.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3377,T88971,0,1,6706.519529387597,447.1013019591731,15,798.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2743,T88972,1,1,6535.071270878535,466.7908050627525,14,58.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2056,T88973,0,1,6481.693962997465,540.1411635831221,12,147.0,7,High Value Customer,31818745.053736106,524.8744898897567
C4274,T88974,1,1,6369.476933012397,579.0433575465815,11,46.0,5,High Value Customer,31818745.053736106,524.8744898897567
C802,T88975,0,1,8540.812351314122,656.9855654857017,13,393.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2817,T88976,0,1,6180.878951935169,412.05859679567794,15,543.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2000,T88978,0,1,6182.1343539263025,515.1778628271919,12,957.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1775,T88979,0,1,4816.783701738918,535.1981890821021,9,1293.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3088,T88980,1,1,7089.256537252976,545.3274259425366,13,762.0,5,High Value Customer,31818745.053736106,524.8744898897567
C415,T88982,0,1,5931.979997903024,539.2709089002749,11,68.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2319,T88984,1,1,5156.042893361562,515.6042893361562,10,167.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2117,T88986,1,1,6842.046870691698,570.1705725576415,12,72.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2870,T88992,0,1,7803.7072924440035,520.2471528296003,15,27.0,6,High Value Customer,31818745.053736106,524.8744898897567
C018,T88994,0,1,7467.897276570276,622.324773047523,12,201.0,7,High Value Customer,31818745.053736106,524.8744898897567
C2392,T88995,0,1,5728.667193462848,520.7879266784407,11,63.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2564,T88996,1,1,7461.967839222804,678.3607126566186,11,89.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2516,T88998,0,1,9015.83172325542,474.5174591187063,19,273.0,7,High Value Customer,31818745.053736106,524.8744898897567
C442,T89000,0,1,5935.5548085319715,456.581139117844,13,857.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4375,T89001,0,1,4482.011253513296,498.0012503903662,9,55.0,6,High Value Customer,31818745.053736106,524.8744898897567
C742,T89002,0,1,6816.899431820671,568.0749526517226,12,590.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2748,T89006,0,1,9455.174856425945,472.75874282129723,20,205.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2966,T89007,1,1,6870.09756727177,572.5081306059808,12,159.0,4,High Value Customer,31818745.053736106,524.8744898897567
C502,T89008,1,1,5900.868306435767,491.73902553631393,12,1144.0,5,High Value Customer,31818745.053736106,524.8744898897567
C502,T89009,0,1,5900.868306435767,491.73902553631393,12,1144.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2165,T89010,0,1,6805.077411160757,567.0897842633964,12,433.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4697,T89012,0,1,5015.723503460766,417.9769586217305,12,115.0,6,High Value Customer,31818745.053736106,524.8744898897567
C429,T89015,0,1,4586.141437545189,509.5712708383543,9,684.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4669,T89016,1,1,4485.3465730358685,498.37184144842985,9,328.0,5,High Value Customer,31818745.053736106,524.8744898897567
C3355,T89018,0,1,6343.13952589863,576.6490478089664,11,225.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4558,T89020,1,1,4606.3200174445965,575.7900021805746,8,399.0,5,High Value Customer,31818745.053736106,524.8744898897567
C4846,T89022,0,1,4638.884880563578,463.8884880563578,10,132.0,6,High Value Customer,31818745.053736106,524.8744898897567
C2818,T89025,1,1,1286.478507641987,321.6196269104968,4,,4,High Value Customer,31818745.053736106,524.8744898897567
C1484,T89028,1,1,7276.221029882162,606.3517524901802,12,842.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4077,T89029,1,1,6923.477474102601,629.4070431002365,11,1002.0,4,High Value Customer,31818745.053736106,524.8744898897567
C082,T89030,1,1,4481.139458752299,560.1424323440374,8,702.0,3,High Value Customer,31818745.053736106,524.8744898897567
C185,T89031,0,1,4116.351666984417,411.63516669844165,10,37.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2205,T89033,0,1,6214.263910611287,414.28426070741915,15,183.0,6,High Value Customer,31818745.053736106,524.8744898897567
C650,T89035,1,1,6514.363009966136,501.10484692047197,13,307.0,5,High Value Customer,31818745.053736106,524.8744898897567
C1955,T89038,1,1,12964.85150781108,540.202146158795,24,285.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3385,T89040,1,1,10321.465216009432,607.1450127064372,17,193.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3517,T89042,1,1,7208.7441614378595,450.5465100898662,16,257.0,6,High Value Customer,31818745.053736106,524.8744898897567
C670,T89043,1,1,6937.646013442561,462.50973422950403,15,647.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1141,T89044,1,1,8042.881242433821,536.1920828289215,15,134.0,6,High Value Customer,31818745.053736106,524.8744898897567
C3801,T89046,0,1,11870.665423481665,516.1158879774637,23,120.0,6,High Value Customer,31818745.053736106,524.8744898897567
C4546,T89047,1,1,11199.291448236276,589.4363920124356,19,205.0,7,High Value Customer,31818745.053736106,524.8744898897567
C1314,T89050,0,1,6537.91255508169,594.3556868256081,11,1369.0,6,High Value Customer,31818745.053736106,524.8744898897567
C168,T89051,1,1,6815.888432934925,524.2991102257635,13,366.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3538,T89054,1,1,9943.652555653582,523.3501345080832,19,174.0,6,High Value Customer,31818745.053736106,524.8744898897567
C167,T89058,1,1,9715.02720798234,607.1892004988963,16,405.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2877,T89059,0,1,7521.841842922639,578.6032186863569,13,225.0,5,High Value Customer,31818745.053736106,524.8744898897567
C2912,T89063,1,1,6719.457793446576,559.954816120548,12,33.0,7,High Value Customer,31818745.053736106,524.8744898897567
C450,T89064,1,1,8867.402658375877,682.1078967981443,13,770.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3156,T89066,1,1,9328.456788463542,666.3183420331101,14,530.0,7,High Value Customer,31818745.053736106,524.8744898897567
C3681,T89067,0,1,7872.528875060765,437.3627152811536,18,234.0,7,High Value Customer,31818745.053736106,524.8744898897567
